Timestamp,TMAXOBS,TMINOBS,WMAXOBS,RTOTOBS,TMAXGFS,TMINGFS,WMAXGFS,RTOTGFS
2018-03-08,0.5555555555555556,-5.555555555555555,7.599463567277604,,1.64,-4.46,7.093659140387278,0.0
2018-03-09,5.555555555555555,-5.555555555555555,4.023245417970496,0.0,4.24,-3.46,2.8792360097775935,0.13
2018-03-10,7.777777777777778,-2.2222222222222223,6.705409029950827,0.0,8.34,-1.56,5.842088667591412,0.0
2018-03-11,5.0,-3.888888888888889,8.940545373267769,0.0,5.34,-0.96,7.213875518748575,0.01
2018-03-12,7.777777777777778,-4.444444444444445,8.940545373267769,,4.84,-1.06,7.529276193632426,0.05
2018-03-13,5.555555555555555,-6.111111111111111,9.834599910594546,,2.94,-2.86,7.323933369440223,0.25
2018-03-14,8.88888888888889,-8.333333333333334,9.834599910594546,0.0,7.74,-3.66,7.517978451685001,0.0
2018-03-15,13.333333333333332,-2.7777777777777777,7.599463567277604,0.0,9.94,-1.36,5.5036351623268045,0.0
2018-03-16,7.777777777777778,-3.888888888888889,9.387572641931158,0.0,5.84,-0.96,6.706713054842887,5.93
2018-03-17,3.333333333333333,-1.1111111111111112,7.599463567277604,,6.64,1.24,6.191122676865642,0.66
2018-03-18,11.11111111111111,-3.888888888888889,4.023245417970496,0.0,11.54,-0.66,4.0024992192379,0.0
2018-03-19,13.88888888888889,2.2222222222222223,12.516763522574877,0.0,9.64,2.14,8.54751425854324,0.09
2018-03-20,5.555555555555555,-1.6666666666666665,10.281627179257935,0.0,4.84,-0.66,8.920201791439473,0.0
2018-03-21,7.777777777777778,-2.7777777777777777,8.046490835940991,0.0,6.84,-0.86,7.100704190430692,0.0
2018-03-22,10.555555555555555,-5.0,4.470272686633884,0.0,10.14,-0.76,3.7336309405188937,0.0
2018-03-23,10.555555555555555,-0.5555555555555556,7.152436298614215,0.0,10.64,2.44,7.884795495128581,7.97
2018-03-24,2.7777777777777777,-1.1111111111111112,12.516763522574877,,2.94,0.54,11.94194289050153,19.41
2018-03-25,4.444444444444445,-5.0,10.728654447921322,,0.94,-5.96,7.1309185944028295,0.0
2018-03-26,10.555555555555555,-2.2222222222222223,10.281627179257935,,9.54,-2.16,8.178630692236935,17.93
2018-03-27,12.777777777777777,4.444444444444445,8.046490835940991,,14.64,9.74,7.0,37.53000000000001
2018-03-28,11.11111111111111,4.444444444444445,6.705409029950827,0.0,15.14,4.94,2.9681644159311658,0.0
2018-03-29,9.444444444444445,3.888888888888889,8.940545373267769,,9.24,2.54,7.116881339463234,7.5
2018-03-30,10.0,0.5555555555555556,7.152436298614215,,9.74,1.64,5.7008771254956905,0.07
2018-03-31,12.222222222222221,1.6666666666666665,14.751899865891819,,10.14,0.64,11.482595525402784,1.11
2018-04-01,2.2222222222222223,-4.444444444444445,6.705409029950827,,2.54,-3.96,5.830951894845301,5.63
2018-04-02,5.0,-7.777777777777778,7.599463567277604,,5.04,-5.96,4.6872166581031856,3.31
2018-04-03,18.88888888888889,1.6666666666666665,14.30487259722843,,16.24,2.54,9.798469268207151,23.899999999999995
2018-04-04,1.1111111111111112,-2.7777777777777777,14.30487259722843,,2.74,-1.46,10.911003620199196,0.3400000000000001
2018-04-05,9.444444444444445,-3.888888888888889,7.152436298614215,0.0,9.74,-1.76,4.780167361086848,0.66
2018-04-06,6.111111111111111,-3.333333333333333,10.281627179257935,,6.84,-2.76,6.879680225126745,0.31000000000000005
2018-04-07,3.888888888888889,-6.111111111111111,7.152436298614215,0.0,3.94,-4.36,5.900847396772772,0.0
2018-04-08,5.0,-6.666666666666666,4.023245417970496,0.0,5.74,-3.06,3.3837848631377265,3.02
